model_id,dataset_id,prompt_id,subset_id,input_type,layer,fold,direction_optimal_cut,direction_optimal_train_set_cut,direction_test_roc_auc,direction_accuracy_score,direction_f1_score,direction_precision_score,direction_recall_score,logistic_regression_optimal_cut,logistic_regression_optimal_train_set_cut,logistic_regression_test_roc_auc,logistic_regression_accuracy_score,logistic_regression_f1_score,logistic_regression_precision_score,logistic_regression_recall_score
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,0,-0.2890259623527527,-0.2890259623527527,0.7807999999999999,0.78,0.7317073170731707,0.9375,0.6,0.5,0.4391304614502422,0.6640000000000001,0.6,0.6153846153846154,0.5925925925925926,0.64
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,1,-0.399819552898407,-0.399819552898407,0.7257653061224489,0.7142857142857143,0.6666666666666666,0.8,0.5714285714285714,0.5,0.5108263297394514,0.6823979591836735,0.6607142857142857,0.6545454545454545,0.6666666666666666,0.6428571428571429
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,2,-0.24750971794128418,-0.24750971794128418,0.7784352399737016,0.7564102564102564,0.6984126984126984,0.9166666666666666,0.5641025641025641,0.5,0.4832613927972062,0.6758711374095989,0.5897435897435898,0.5897435897435898,0.5897435897435898,0.5897435897435898
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,3,-0.5353150367736816,-0.5353150367736816,0.7266435986159168,0.6911764705882353,0.631578947368421,0.782608695652174,0.5294117647058824,0.5,0.4516679601099951,0.7093425605536332,0.6176470588235294,0.6285714285714286,0.6111111111111112,0.6470588235294118
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,4,-0.12257305532693863,-0.12257305532693863,0.8245092207019632,0.7926829268292683,0.7733333333333333,0.8529411764705882,0.7073170731707317,0.5,0.5802396514123279,0.7382510410469958,0.7073170731707317,0.7,0.717948717948718,0.6829268292682927
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,0,-0.12167764455080032,-0.12167764455080032,0.8,0.72,0.631578947368421,0.9230769230769231,0.48,0.5,0.4185046746777286,0.6831999999999999,0.62,0.6415094339622641,0.6071428571428571,0.68
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,1,-0.33969128131866455,-0.33969128131866455,0.7436224489795918,0.7142857142857143,0.6666666666666666,0.8,0.5714285714285714,0.5,0.5357090104449356,0.6913265306122448,0.6428571428571429,0.6296296296296297,0.6538461538461539,0.6071428571428571
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,2,-0.17428582906723022,-0.17428582906723022,0.784352399737015,0.7692307692307693,0.71875,0.92,0.5897435897435898,0.5,0.544970204032671,0.6725838264299803,0.5512820512820513,0.5454545454545454,0.5526315789473685,0.5384615384615384
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,3,-0.7019264698028564,-0.7019264698028564,0.7768166089965398,0.7352941176470589,0.7096774193548387,0.7857142857142857,0.6470588235294118,0.5,0.4833276573974655,0.7067474048442907,0.6323529411764706,0.6376811594202898,0.6285714285714286,0.6470588235294118
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,4,-0.012632306665182114,-0.012632306665182114,0.8197501487209995,0.8048780487804879,0.7894736842105263,0.8571428571428571,0.7317073170731707,0.5,0.5699370776408045,0.7293277810826889,0.7195121951219512,0.7160493827160493,0.725,0.7073170731707317
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,0,-0.180284783244133,-0.180284783244133,0.7856,0.72,0.631578947368421,0.9230769230769231,0.48,0.5,0.5609692215780543,0.6816,0.6,0.6296296296296297,0.5862068965517241,0.68
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,1,-0.5762075781822205,-0.5762075781822205,0.7372448979591837,0.7142857142857143,0.6666666666666666,0.8,0.5714285714285714,0.5,0.5059933398525276,0.7181122448979592,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,2,-0.22162896394729614,-0.22162896394729614,0.7909270216962525,0.782051282051282,0.7384615384615385,0.9230769230769231,0.6153846153846154,0.5,0.5320956045638754,0.6561472715318869,0.5897435897435898,0.5789473684210527,0.5945945945945946,0.5641025641025641
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,3,-0.6555759906768799,-0.6555759906768799,0.7474048442906575,0.7058823529411765,0.6551724137931034,0.7916666666666666,0.5588235294117647,0.5,0.47378213866678365,0.7006920415224914,0.6176470588235294,0.6285714285714286,0.6111111111111112,0.6470588235294118
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,4,-0.11286629736423492,-0.11286629736423492,0.826888756692445,0.8170731707317073,0.8051948051948052,0.8611111111111112,0.7560975609756098,0.5,0.5630099950833147,0.7578822129684711,0.7073170731707317,0.7142857142857143,0.6976744186046512,0.7317073170731707
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,0,-0.15044447779655457,-0.15044447779655457,0.7951999999999999,0.74,0.6666666666666666,0.9285714285714286,0.52,0.5,0.5030848919245214,0.648,0.6,0.6153846153846154,0.5925925925925926,0.64
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,1,-0.7936191558837891,-0.7936191558837891,0.7257653061224489,0.7142857142857143,0.68,0.7727272727272727,0.6071428571428571,0.5,0.47677630931674864,0.7028061224489797,0.6428571428571429,0.6,0.6818181818181818,0.5357142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,2,-0.5015900135040283,-0.5015900135040283,0.8021038790269559,0.7692307692307693,0.7272727272727273,0.8888888888888888,0.6153846153846154,0.5,0.5679421442697218,0.6554898093359632,0.5769230769230769,0.547945205479452,0.5882352941176471,0.5128205128205128
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,3,0.973000705242157,0.973000705242157,0.7266435986159168,0.6617647058823529,0.5106382978723404,0.9230769230769231,0.35294117647058826,0.5,0.4758625669628029,0.6998269896193772,0.6617647058823529,0.6567164179104478,0.6666666666666666,0.6470588235294118
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,4,-0.9229278564453125,-0.9229278564453125,0.8084473527662106,0.7926829268292683,0.7951807228915663,0.7857142857142857,0.8048780487804879,0.5,0.5863644061362259,0.7584770969660916,0.7195121951219512,0.7160493827160493,0.725,0.7073170731707317
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,0,-0.2231760174036026,-0.2231760174036026,0.7952,0.72,0.631578947368421,0.9230769230769231,0.48,0.5,0.4981733545541178,0.6592,0.56,0.5769230769230769,0.5555555555555556,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,1,-0.9086052775382996,-0.9086052775382996,0.7359693877551019,0.7142857142857143,0.6666666666666666,0.8,0.5714285714285714,0.5,0.5884520512367284,0.6913265306122448,0.625,0.6181818181818182,0.6296296296296297,0.6071428571428571
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,2,-0.3657647967338562,-0.3657647967338562,0.7869822485207101,0.7435897435897436,0.6774193548387096,0.9130434782608695,0.5384615384615384,0.5,0.4129013532037615,0.6995397764628533,0.6025641025641025,0.5753424657534246,0.6176470588235294,0.5384615384615384
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,3,-1.1657519340515137,-1.1657519340515137,0.7664359861591695,0.6911764705882353,0.6666666666666666,0.7241379310344828,0.6176470588235294,0.5,0.4162175728649835,0.6972318339100346,0.6029411764705882,0.6197183098591549,0.5945945945945946,0.6470588235294118
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,4,-0.17056438326835632,-0.17056438326835632,0.8239143367043427,0.8170731707317073,0.8051948051948052,0.8611111111111112,0.7560975609756098,0.5,0.545430422990913,0.7412254610350982,0.7073170731707317,0.7,0.717948717948718,0.6829268292682927
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,0,-0.04998474568128586,-0.04998474568128586,0.7824000000000001,0.72,0.631578947368421,0.9230769230769231,0.48,0.5,0.5003024614798266,0.6399999999999999,0.54,0.5660377358490566,0.5357142857142857,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,1,-0.7231254577636719,-0.7231254577636719,0.7308673469387755,0.6964285714285714,0.6382978723404256,0.7894736842105263,0.5357142857142857,0.5,0.45959315127755146,0.659438775510204,0.6071428571428571,0.5925925925925926,0.6153846153846154,0.5714285714285714
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,2,-0.27206671237945557,-0.27206671237945557,0.7679158448389217,0.7435897435897436,0.6774193548387096,0.9130434782608695,0.5384615384615384,0.5,0.5042270841573517,0.7133464825772519,0.6410256410256411,0.6111111111111112,0.6666666666666666,0.5641025641025641
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,3,-1.0661838054656982,-1.0661838054656982,0.7698961937716262,0.75,0.7213114754098361,0.8148148148148148,0.6470588235294118,0.5,0.5016134074346309,0.703287197231834,0.6470588235294118,0.6571428571428571,0.6388888888888888,0.6764705882352942
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,4,-0.04614861682057381,-0.04614861682057381,0.8393813206424747,0.8048780487804879,0.7894736842105263,0.8571428571428571,0.7317073170731707,0.5,0.6271393655979002,0.7590719809637121,0.6829268292682927,0.675,0.6923076923076923,0.6585365853658537
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,0,0.12786409258842468,0.12786409258842468,0.7904,0.7,0.5945945945945946,0.9166666666666666,0.44,0.5,0.46861147061719766,0.64,0.54,0.5490196078431373,0.5384615384615384,0.56
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,1,-0.6412493586540222,-0.6412493586540222,0.7308673469387755,0.6964285714285714,0.6382978723404256,0.7894736842105263,0.5357142857142857,0.5,0.4503197412019628,0.6594387755102041,0.6428571428571429,0.6296296296296297,0.6538461538461539,0.6071428571428571
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,2,-0.22726896405220032,-0.22726896405220032,0.7758053911900065,0.7435897435897436,0.6774193548387096,0.9130434782608695,0.5384615384615384,0.5,0.5011158234301398,0.715318869165023,0.6538461538461539,0.6197183098591549,0.6875,0.5641025641025641
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,3,-1.1828547716140747,-1.1828547716140747,0.7759515570934256,0.7205882352941176,0.6984126984126984,0.7586206896551724,0.6470588235294118,0.5,0.505430980731676,0.703287197231834,0.5882352941176471,0.6,0.5833333333333334,0.6176470588235294
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,4,0.09257415682077408,0.09257415682077408,0.8215348007138608,0.8170731707317073,0.8051948051948052,0.8611111111111112,0.7560975609756098,0.5,0.6347819960637883,0.7299226650803095,0.6951219512195121,0.691358024691358,0.7,0.6829268292682927
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,0,-0.021022425964474678,-0.021022425964474678,0.7951999999999999,0.7,0.5945945945945946,0.9166666666666666,0.44,0.5,0.4469931621836675,0.656,0.56,0.5769230769230769,0.5555555555555556,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,1,-0.9958679676055908,-0.9958679676055908,0.7270408163265304,0.6964285714285714,0.6382978723404256,0.7894736842105263,0.5357142857142857,0.5,0.488322332933972,0.6237244897959184,0.6071428571428571,0.5925925925925926,0.6153846153846154,0.5714285714285714
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,2,-2.071995496749878,-2.071995496749878,0.7817225509533202,0.7564102564102564,0.7397260273972602,0.7941176470588235,0.6923076923076923,0.5,0.5000793708032996,0.7258382642998028,0.6538461538461539,0.64,0.6666666666666666,0.6153846153846154
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,3,-1.4980378150939941,-1.4980378150939941,0.7716262975778547,0.7205882352941176,0.6984126984126984,0.7586206896551724,0.6470588235294118,0.5,0.5381461317797872,0.722318339100346,0.6176470588235294,0.6388888888888888,0.6052631578947368,0.6764705882352942
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,4,-0.09833292663097382,-0.09833292663097382,0.8197501487209994,0.8170731707317073,0.8051948051948052,0.8611111111111112,0.7560975609756098,0.5,0.6483951438702538,0.7739440809042237,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.7073170731707317
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,0,0.49118489027023315,0.49118489027023315,0.8064,0.7,0.5945945945945946,0.9166666666666666,0.44,0.5,0.510862396670392,0.632,0.54,0.5490196078431373,0.5384615384615384,0.56
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,1,-1.4278297424316406,-1.4278297424316406,0.7283163265306122,0.6964285714285714,0.6530612244897959,0.7619047619047619,0.5714285714285714,0.5,0.4891327300149275,0.6428571428571428,0.5892857142857143,0.5818181818181818,0.5925925925925926,0.5714285714285714
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,2,-1.309934377670288,-1.309934377670288,0.78698224852071,0.7307692307692307,0.6865671641791045,0.8214285714285714,0.5897435897435898,0.5,0.48838553250487815,0.7409598948060486,0.6410256410256411,0.6216216216216216,0.6571428571428571,0.5897435897435898
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,3,-1.805440902709961,-1.805440902709961,0.754325259515571,0.7205882352941176,0.7076923076923077,0.7419354838709677,0.6764705882352942,0.5,0.5520786475402707,0.7370242214532872,0.6029411764705882,0.6197183098591549,0.5945945945945946,0.6470588235294118
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,4,-1.965916395187378,-1.965916395187378,0.8120166567519334,0.7926829268292683,0.7951807228915663,0.7857142857142857,0.8048780487804879,0.5,0.6448559622115871,0.7572873289708507,0.6829268292682927,0.675,0.6923076923076923,0.6585365853658537
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,0,0.21953502297401428,0.21953502297401428,0.8,0.72,0.631578947368421,0.9230769230769231,0.48,0.5,0.5190178026356571,0.6272000000000001,0.54,0.5490196078431373,0.5384615384615384,0.56
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,1,-1.7394206523895264,-1.7394206523895264,0.7232142857142857,0.6964285714285714,0.6666666666666666,0.7391304347826086,0.6071428571428571,0.5,0.5107007348575272,0.6581632653061225,0.6071428571428571,0.5925925925925926,0.6153846153846154,0.5714285714285714
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,2,-1.459079384803772,-1.459079384803772,0.7902695595003287,0.7307692307692307,0.6865671641791045,0.8214285714285714,0.5897435897435898,0.5,0.5082040104840952,0.7383300460223536,0.6666666666666666,0.6486486486486487,0.6857142857142857,0.6153846153846154
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,3,-1.7389962673187256,-1.7389962673187256,0.7621107266435986,0.6764705882352942,0.6333333333333333,0.7307692307692307,0.5588235294117647,0.5,0.570481191864293,0.7413494809688581,0.6323529411764706,0.6575342465753424,0.6153846153846154,0.7058823529411765
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,4,-2.1051814556121826,-2.1051814556121826,0.8066627007733493,0.7926829268292683,0.7951807228915663,0.7857142857142857,0.8048780487804879,0.5,0.6172438413142843,0.7602617489589529,0.6707317073170732,0.6746987951807228,0.6666666666666666,0.6829268292682927
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,0,-1.9627554416656494,-1.9627554416656494,0.8176000000000001,0.78,0.7555555555555555,0.85,0.68,0.5,0.5482162243668185,0.6304,0.56,0.5769230769230769,0.5555555555555556,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,1,-2.279735803604126,-2.279735803604126,0.7155612244897959,0.6607142857142857,0.6415094339622641,0.68,0.6071428571428571,0.5,0.5028243366433477,0.6607142857142858,0.6071428571428571,0.56,0.6363636363636364,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,2,-1.4574065208435059,-1.4574065208435059,0.7804076265614727,0.6666666666666666,0.6176470588235294,0.7241379310344828,0.5384615384615384,0.5,0.5991023107012451,0.7396449704142012,0.6666666666666666,0.6578947368421053,0.6756756756756757,0.6410256410256411
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,3,-2.5819568634033203,-2.5819568634033203,0.7698961937716263,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.5,0.5238787226764786,0.703287197231834,0.6470588235294118,0.6666666666666666,0.631578947368421,0.7058823529411765
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,4,-1.8757283687591553,-1.8757283687591553,0.7745389649018442,0.6951219512195121,0.7191011235955056,0.6666666666666666,0.7804878048780488,0.5,0.6238480380415365,0.7560975609756099,0.7073170731707317,0.6923076923076923,0.7297297297297297,0.6585365853658537
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,0,-2.4634194374084473,-2.4634194374084473,0.8208,0.76,0.75,0.782608695652174,0.72,0.5,0.500835954090821,0.6128,0.54,0.5490196078431373,0.5384615384615384,0.56
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,1,-2.301370859146118,-2.301370859146118,0.7193877551020408,0.6785714285714286,0.6538461538461539,0.7083333333333334,0.6071428571428571,0.5,0.6091435047267214,0.6364795918367346,0.6071428571428571,0.56,0.6363636363636364,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,2,-1.276843547821045,-1.276843547821045,0.7771203155818541,0.6923076923076923,0.625,0.8,0.5128205128205128,0.5,0.6301081510931341,0.7015121630506246,0.6282051282051282,0.6329113924050633,0.625,0.6410256410256411
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,3,-2.052598237991333,-2.052598237991333,0.7698961937716263,0.7205882352941176,0.6984126984126984,0.7586206896551724,0.6470588235294118,0.5,0.5873310722049538,0.6955017301038062,0.6323529411764706,0.6376811594202898,0.6285714285714286,0.6470588235294118
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,4,-2.045938014984131,-2.045938014984131,0.7727543129089827,0.6951219512195121,0.7191011235955056,0.6666666666666666,0.7804878048780488,0.5,0.7678269561576411,0.7840571088637717,0.7195121951219512,0.7012987012987013,0.75,0.6585365853658537
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,0,-1.8411610126495361,-1.8411610126495361,0.816,0.74,0.6976744186046512,0.8333333333333334,0.6,0.5,0.6425883642748754,0.6095999999999999,0.58,0.5882352941176471,0.5769230769230769,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,1,-2.207841396331787,-2.207841396331787,0.7232142857142857,0.6785714285714286,0.6538461538461539,0.7083333333333334,0.6071428571428571,0.5,0.6348757039980161,0.6020408163265306,0.5714285714285714,0.5,0.6,0.42857142857142855
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,2,-0.9552983045578003,-0.9552983045578003,0.7738330046022354,0.6923076923076923,0.625,0.8,0.5128205128205128,0.5,0.657607450779466,0.6377383300460223,0.5512820512820513,0.5454545454545454,0.5526315789473685,0.5384615384615384
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,3,-1.7641866207122803,-1.7641866207122803,0.7759515570934256,0.7205882352941176,0.6885245901639344,0.7777777777777778,0.6176470588235294,0.5,0.6114882479990166,0.6660899653979239,0.6323529411764706,0.6268656716417911,0.6363636363636364,0.6176470588235294
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,4,-3.2947301864624023,-3.2947301864624023,0.770374776918501,0.6463414634146342,0.6947368421052632,0.6111111111111112,0.8048780487804879,0.5,0.7768253759122614,0.7709696609161214,0.6951219512195121,0.6835443037974683,0.7105263157894737,0.6585365853658537
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,0,-1.849107265472412,-1.849107265472412,0.8176,0.78,0.7555555555555555,0.85,0.68,0.5,0.653633166697473,0.6399999999999999,0.58,0.5882352941176471,0.5769230769230769,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,1,-2.843647003173828,-2.843647003173828,0.7346938775510203,0.6607142857142857,0.6415094339622641,0.68,0.6071428571428571,0.5,0.6743822891540024,0.5752551020408163,0.5178571428571429,0.425531914893617,0.5263157894736842,0.35714285714285715
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,2,-1.039059042930603,-1.039059042930603,0.777120315581854,0.6923076923076923,0.625,0.8,0.5128205128205128,0.5,0.7011599513940925,0.6456278763971072,0.5512820512820513,0.5454545454545454,0.5526315789473685,0.5384615384615384
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,3,-3.2612266540527344,-3.2612266540527344,0.7846020761245674,0.6911764705882353,0.704225352112676,0.6756756756756757,0.7352941176470589,0.5,0.658506229731879,0.6643598615916956,0.6176470588235294,0.59375,0.6333333333333333,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,4,-2.069218397140503,-2.069218397140503,0.774538964901844,0.7073170731707317,0.7272727272727273,0.6808510638297872,0.7804878048780488,0.5,0.8049318656764883,0.7495538370017847,0.6707317073170732,0.6582278481012658,0.6842105263157895,0.6341463414634146
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,0,1.065710425376892,1.065710425376892,0.7968,0.72,0.631578947368421,0.9230769230769231,0.48,0.5,0.7019772716353752,0.6144000000000001,0.58,0.5882352941176471,0.5769230769230769,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,1,-2.782615900039673,-2.782615900039673,0.7295918367346939,0.6607142857142857,0.6415094339622641,0.68,0.6071428571428571,0.5,0.6799144975753939,0.586734693877551,0.5535714285714286,0.4897959183673469,0.5714285714285714,0.42857142857142855
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,2,-0.9738096594810486,-0.9738096594810486,0.7751479289940828,0.7051282051282052,0.6461538461538462,0.8076923076923077,0.5384615384615384,0.5,0.7138818772555177,0.6456278763971072,0.5897435897435898,0.5897435897435898,0.5897435897435898,0.5897435897435898
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,3,-3.3267412185668945,-3.3267412185668945,0.7897923875432525,0.6911764705882353,0.704225352112676,0.6756756756756757,0.7352941176470589,0.5,0.6751513462653107,0.671280276816609,0.6176470588235294,0.59375,0.6333333333333333,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,4,-2.185332775115967,-2.185332775115967,0.7798929208804284,0.7073170731707317,0.7272727272727273,0.6808510638297872,0.7804878048780488,0.5,0.830737344818828,0.7328970850684116,0.6707317073170732,0.6666666666666666,0.675,0.6585365853658537
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,28,0,2.1855735778808594,2.1855735778808594,0.7872,0.7,0.5945945945945946,0.9166666666666666,0.44,0.5,0.7189166096886979,0.6432,0.62,0.6274509803921569,0.6153846153846154,0.64
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,28,1,-2.727635622024536,-2.727635622024536,0.7448979591836734,0.6785714285714286,0.6538461538461539,0.7083333333333334,0.6071428571428571,0.5,0.7154563785551264,0.5816326530612246,0.5535714285714286,0.5098039215686274,0.5652173913043478,0.4642857142857143
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,28,2,-1.6027579307556152,-1.6027579307556152,0.779750164365549,0.6923076923076923,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.5,0.7527936481998431,0.6364234056541749,0.5512820512820513,0.5333333333333333,0.5555555555555556,0.5128205128205128
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,28,3,-3.115377902984619,-3.115377902984619,0.782871972318339,0.7205882352941176,0.7246376811594203,0.7142857142857143,0.7352941176470589,0.5,0.7204800254919107,0.6833910034602076,0.6323529411764706,0.6031746031746031,0.6551724137931034,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,28,4,-1.9220516681671143,-1.9220516681671143,0.7876264128494944,0.7195121951219512,0.735632183908046,0.6956521739130435,0.7804878048780488,0.5,0.8366807524948804,0.7459845330160619,0.7073170731707317,0.6923076923076923,0.7297297297297297,0.6585365853658537
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,29,0,2.619121551513672,2.619121551513672,0.7888,0.7,0.5945945945945946,0.9166666666666666,0.44,0.5,0.7639028471743734,0.6288,0.6,0.6,0.6,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,29,1,-2.37371826171875,-2.37371826171875,0.7423469387755103,0.7142857142857143,0.6923076923076923,0.75,0.6428571428571429,0.5,0.7453759723323018,0.6020408163265306,0.5714285714285714,0.5384615384615384,0.5833333333333334,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,29,2,-1.6698346138000488,-1.6698346138000488,0.7935568704799474,0.6923076923076923,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.5,0.7764147070243809,0.6298487836949376,0.5641025641025641,0.5526315789473685,0.5675675675675675,0.5384615384615384
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,29,3,-3.1708617210388184,-3.1708617210388184,0.786332179930796,0.7205882352941176,0.7246376811594203,0.7142857142857143,0.7352941176470589,0.5,0.7413563100182954,0.6929065743944637,0.6323529411764706,0.6031746031746031,0.6551724137931034,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,29,4,-1.8092052936553955,-1.8092052936553955,0.7834622248661511,0.7073170731707317,0.7272727272727273,0.6808510638297872,0.7804878048780488,0.5,0.8496959895181097,0.7412254610350981,0.6829268292682927,0.6829268292682927,0.6829268292682927,0.6829268292682927
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,30,0,3.055954933166504,3.055954933166504,0.7824,0.7,0.5945945945945946,0.9166666666666666,0.44,0.5,0.7842460477654974,0.616,0.58,0.5882352941176471,0.5769230769230769,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,30,1,-1.251565933227539,-1.251565933227539,0.7487244897959184,0.6785714285714286,0.625,0.75,0.5357142857142857,0.5,0.7659636234786138,0.6007653061224489,0.5357142857142857,0.48,0.5454545454545454,0.42857142857142855
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,30,2,-1.8246558904647827,-1.8246558904647827,0.7961867192636423,0.717948717948718,0.6857142857142857,0.7741935483870968,0.6153846153846154,0.5,0.7850054579254548,0.6245890861275476,0.5384615384615384,0.5263157894736842,0.5405405405405406,0.5128205128205128
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,30,3,-3.859527349472046,-3.859527349472046,0.796712802768166,0.7205882352941176,0.7246376811594203,0.7142857142857143,0.7352941176470589,0.5,0.7542081103677027,0.6980968858131488,0.6323529411764706,0.6031746031746031,0.6551724137931034,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,30,4,-1.7190054655075073,-1.7190054655075073,0.7834622248661511,0.7073170731707317,0.7272727272727273,0.6808510638297872,0.7804878048780488,0.5,0.8456162709983897,0.7364663890541344,0.6463414634146342,0.6419753086419753,0.65,0.6341463414634146
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,31,0,3.2866175174713135,3.2866175174713135,0.776,0.68,0.5789473684210527,0.8461538461538461,0.44,0.5,0.7870960627701236,0.6464,0.6,0.6,0.6,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,31,1,-2.1549782752990723,-2.1549782752990723,0.7589285714285714,0.6964285714285714,0.6666666666666666,0.7391304347826086,0.6071428571428571,0.5,0.7716209737598131,0.6020408163265306,0.5714285714285714,0.5384615384615384,0.5833333333333334,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,31,2,-0.36273425817489624,-0.36273425817489624,0.796844181459566,0.7307692307692307,0.676923076923077,0.8461538461538461,0.5641025641025641,0.5,0.7966186308614801,0.6324786324786325,0.5512820512820513,0.5333333333333333,0.5555555555555556,0.5128205128205128
